"url","pinner_avatar","board_id","pin_url","pin_no","index","batch"
"https://www.pinterest.com/artchic07/health/","https://s-media-cache-ak0.pinimg.com/avatars/artchic07_1331347032_30.jpg",18,"https://s-media-cache-ak0.pinimg.com/236x/15/45/9b/15459ba59c1f93e16b83874a9a3e11e2.jpg","222787512793608508",61,1
"https://www.pinterest.com/jobruce/health/","https://s-media-cache-ak0.pinimg.com/avatars/jobruce_1337115567_30.jpg",33,"https://s-media-cache-ak0.pinimg.com/236x/40/b8/43/40b84351e84a1c19ae4ecb4ff4be9846.jpg","115334440433411283",116,1
"https://www.pinterest.com/annett07/health/","https://s-media-cache-ak0.pinimg.com/avatars/annett07_1357703371_30.jpg",38,"https://s-media-cache-ak0.pinimg.com/236x/26/07/ac/2607ac3b07b5375a56fedde2da09013c.jpg","168603579775043267",141,1
"https://www.pinterest.com/kimba1073/health/",NA,35,"https://s-media-cache-ak0.pinimg.com/236x/5d/cb/56/5dcb56b4dada68e36e44b262bc52d986.jpg","226305950002429000",128,1
"https://www.pinterest.com/jd24/health/","https://s-media-cache-ak0.pinimg.com/avatars/jd24-1416353797_30.jpg",24,"https://s-media-cache-ak0.pinimg.com/236x/a7/7a/9e/a77a9eb1160b09841a5b02ce58146a5a.jpg","388083692866417285",87,1
"https://www.pinterest.com/leahannxo/health/","https://s-media-cache-ak0.pinimg.com/avatars/leahannxo-1407809982_30.jpg",26,"https://s-media-cache-ak0.pinimg.com/236x/6c/65/fa/6c65faad6f11be98e9aae38cd825515a.jpg","31806741095288743",97,1
"https://www.pinterest.com/cb810/health/","https://s-media-cache-ak0.pinimg.com/avatars/cb810_1397235097_30.jpg",22,"https://s-media-cache-ak0.pinimg.com/236x/d6/51/d6/d651d6b46487aff2322dc3af7a71308b.jpg","137078382382215245",76,1
"https://www.pinterest.com/erikafett/health/","https://s-media-cache-ak0.pinimg.com/avatars/erikafett-1395155102_30.jpg",48,"https://s-media-cache-ak0.pinimg.com/236x/9b/ce/92/9bce924f7870e1bc1116b7656bdf71a1.jpg","185914290842854267",182,1
"https://www.pinterest.com/rungirl1030/health/","https://s-media-cache-ak0.pinimg.com/avatars/rungirl1030_1331003852_30.jpg",10,"https://s-media-cache-ak0.pinimg.com/236x/fb/84/e6/fb84e672ac2e6b9630471b3de335effc.jpg","550072541960844774",30,1
"https://www.pinterest.com/pinterestgall/health/","https://s-media-cache-ak0.pinimg.com/avatars/Pinterestgall-1423005994_30.jpg",5,"https://s-media-cache-ak0.pinimg.com/236x/89/d7/34/89d7348e170761104ec3cdda85f43be1.jpg","518547344569577300",20,1
"https://www.pinterest.com/karawhipple/health/","https://s-media-cache-ak0.pinimg.com/avatars/karawhipple_1330697315_30.jpg",16,"https://s-media-cache-ak0.pinimg.com/236x/36/59/17/365917b9aeef1b22aaff67fba42045d6.jpg","243405554830629329",57,1
"https://www.pinterest.com/gabbymz21/health/","https://s-media-cache-ak0.pinimg.com/avatars/gabbymz21_1348715300_30.jpg",11,"https://s-media-cache-ak0.pinimg.com/236x/f0/7e/ad/f07ead3a1302698426e40d0695ea87ec.jpg","514325219920109348",33,1
"https://www.pinterest.com/pinterestgall/health/","https://s-media-cache-ak0.pinimg.com/avatars/Pinterestgall-1423005994_30.jpg",5,"https://s-media-cache-ak0.pinimg.com/236x/41/4f/28/414f28ab776383636bbbab2f674bd6dc.jpg","495325658990850000",19,1
"https://www.pinterest.com/kimba1073/health/",NA,35,"https://s-media-cache-ak0.pinimg.com/236x/16/32/92/16329272f0eb04406ebfaf7dc433872f.jpg","226305950002429000",127,1
"https://www.pinterest.com/artchic07/health/","https://s-media-cache-ak0.pinimg.com/avatars/artchic07_1331347032_30.jpg",18,"https://s-media-cache-ak0.pinimg.com/236x/4e/f8/27/4ef827494b9e6d03d4cd0e7b203c5a07.jpg","541135711448940594",65,1
"https://www.pinterest.com/firstly/health/","https://s-media-cache-ak0.pinimg.com/avatars/firstly-1382587094_30.jpg",13,"https://s-media-cache-ak0.pinimg.com/236x/6c/91/92/6c91927a6105cb56096f396838433a7b.jpg","24206916723549405",43,1
