"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.pinner_avatar","Input.board_id","Input.pin_url","Input.pin_no","Input.index","Input.batch","Answer.Q01Answer0","Answer.Q02Answer0","Answer.Q03Answer0","Answer.Q10Answerb","Answer.Q10Answerc","Answer.Q11Answer_other_a","Answer.Q11Answer_other_b","Answer.Q11Answer_other_c","Answer.Q11Answera","Answer.Q11Answerb","Answer.Q11Answerc","Answer.Q12Answera","Answer.Q12Answerb","Answer.Q12Answerc","Answer.Q13Answer_other_a","Answer.Q13Answer_other_b","Answer.Q13Answer_other_c","Answer.Q13Answera","Answer.Q13Answerb","Answer.Q13Answerc","Answer.Q14Answera","Answer.Q14Answerb","Answer.Q14Answerc","Answer.Q15Answerb","Answer.Q15Answerc","Answer.Q16Answerb","Answer.Q16Answerc","Answer.Q17Answerb","Answer.Q17Answerc","Answer.Q18Answerb","Answer.Q18Answerc","Answer.Q19Answerb","Answer.Q19Answerc","Answer.Q1Answera","Answer.Q1Answerb","Answer.Q1Answerc","Answer.Q20Answerb","Answer.Q20Answerc","Answer.Q21Answerb","Answer.Q21Answerc","Answer.Q22Answerc","Answer.Q23Answerc","Answer.Q24Answerc","Answer.Q25Answerb","Answer.Q25Answerc","Answer.Q26Answerb","Answer.Q26Answerc","Answer.Q2Answerb","Answer.Q2Answerc","Answer.Q3Answerb","Answer.Q3Answerc","Answer.Q4Answerb","Answer.Q4Answerc","Answer.Q5Answerb","Answer.Q5Answerc","Answer.Q6Answerb","Answer.Q6Answerc","Answer.Q7Answerb","Answer.Q8Answerb","Answer.Q8Answerc","Answer.Q9Answerb","Answer.Q9Answerc","Approve","Reject"
"38Z7YZ2SB32CDJ80L51E7FQ48DJIQZ","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3GNA64GUZE43OFBF4NNM7QIJETIQ5S","A1VYRD3HO2WDUN","Submitted","Mon Jul 13 13:35:13 PDT 2015","Mon Jul 13 13:38:07 PDT 2015","Thu Jul 16 13:38:07 PDT 2015","","","","174","100% (676/676)","100% (11/11)","0% (0/0)","https://www.pinterest.com/artchic07/health/","https://s-media-cache-ak0.pinimg.com/avatars/artchic07_1331347032_30.jpg","18","https://s-media-cache-ak0.pinimg.com/236x/15/45/9b/15459ba59c1f93e16b83874a9a3e11e2.jpg","222787512793608508","61","1","Male","60","Asian","","","{}","{}","{}","Disease / Illness|Medicine","","","Indoors","","","medicine","{}","{}","Other","","","Kid-Friendly Cough Syrup","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3O4VWC1GEW6G1TM45CAI68CTB0U3JT","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3VBEN272MKZDHSFCDNVI6NO9MZ4GSU","A2Z11BHUBDVKMB","Approved","Tue Jul 07 20:26:58 PDT 2015","Tue Jul 07 20:28:16 PDT 2015","Fri Jul 10 20:28:16 PDT 2015","2015-07-11 03:33:08 UTC","","","78","100% (2/2)","0% (0/0)","0% (0/0)","https://www.pinterest.com/jobruce/health/","https://s-media-cache-ak0.pinimg.com/avatars/jobruce_1337115567_30.jpg","33","https://s-media-cache-ak0.pinimg.com/236x/40/b8/43/40b84351e84a1c19ae4ecb4ff4be9846.jpg","115334440433411283","116","1","Male","36","Black / Non-Hispanic","","","{}","{}","{}","Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink","","","homemade vaporizing shower cubes","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WGZLY9VCHMPZ4SI7XJ3URPRM2P8DC","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3CN4LGXD5XOU1YY1HSL6FKF7D4I4YE","A1VYRD3HO2WDUN","Approved","Sun Jul 12 18:11:57 PDT 2015","Sun Jul 12 18:14:28 PDT 2015","Wed Jul 15 18:14:28 PDT 2015","2015-07-16 01:18:12 UTC","","","151","100% (676/676)","100% (11/11)","0% (0/0)","https://www.pinterest.com/kimba1073/health/","NA","35","https://s-media-cache-ak0.pinimg.com/236x/5d/cb/56/5dcb56b4dada68e36e44b262bc52d986.jpg","226305950002429000","128","1","Male","{}","Asian","","","{}","{}","{}","Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink","","","everyday roots","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356TQKY9XFX9IVR8GKGHUZFV0RL78H","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3NS0A6KXC48AI41Q8FPQ2GLCAC5GZX","A1ODHC7GKYB5QA","Approved","Wed Jul 15 10:12:55 PDT 2015","Wed Jul 15 10:14:55 PDT 2015","Sat Jul 18 10:14:55 PDT 2015","2015-07-18 17:18:13 UTC","","","120","100% (310/310)","0% (0/0)","0% (0/0)","https://www.pinterest.com/jd24/health/","https://s-media-cache-ak0.pinimg.com/avatars/jd24-1416353797_30.jpg","24","https://s-media-cache-ak0.pinimg.com/236x/a7/7a/9e/a77a9eb1160b09841a5b02ce58146a5a.jpg","388083692866417285","87","1","","{}","","","","{}","{}","{}","Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink","","","Healthy options for a meal on the go","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RDTX9JRTY19W0AILCMVUVA6KX3796","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3OS4RQUCR9F8M62FRH35YDEXHB0BF1","A341LHR7178BUY","Approved","Thu Jul 09 20:43:08 PDT 2015","Thu Jul 09 20:44:34 PDT 2015","Sun Jul 12 20:44:34 PDT 2015","2015-07-13 03:48:10 UTC","","","86","100% (1/1)","0% (0/0)","0% (0/0)","https://www.pinterest.com/leahannxo/health/","https://s-media-cache-ak0.pinimg.com/avatars/leahannxo-1407809982_30.jpg","26","https://s-media-cache-ak0.pinimg.com/236x/6c/65/fa/6c65faad6f11be98e9aae38cd825515a.jpg","31806741095288743","97","1","Female","25","White / Non-Hispanic","","","{}","{}","{}","Health","","","Artificial","","","{}","{}","{}","Nature Scene","","","Everything you've ever wanted to know about oils","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3OKP4QVBP2X6UCVO6L4PW3YJPI5GAY","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3COPXFW7XBCL6MV3BXC39ABR6EFKPM","A2QBRIK4G0WCBE","Approved","Fri Jul 10 12:45:25 PDT 2015","Fri Jul 10 12:45:54 PDT 2015","Mon Jul 13 12:45:54 PDT 2015","2015-07-13 19:49:20 UTC","","","29","100% (16/16)","0% (0/0)","0% (0/0)","https://www.pinterest.com/rungirl1030/health/","https://s-media-cache-ak0.pinimg.com/avatars/rungirl1030_1331003852_30.jpg","10","https://s-media-cache-ak0.pinimg.com/236x/fb/84/e6/fb84e672ac2e6b9630471b3de335effc.jpg","550072541960844774","30","1","","{}","","","","{}","{}","{}","Weight loss / Dieting|Food / drink","","","Indoors","","","{}","{}","{}","Food/Drink|Nutritional Supplements","","","{}","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34R3P23QHS1H1LT2RWIZZS7BW1KHW8","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3EF8EXOTT1VNEA6J8A117ZTGOTK1JF","A2VE5IV9OD2SK1","Approved","Wed Jul 08 05:48:09 PDT 2015","Wed Jul 08 05:50:33 PDT 2015","Sat Jul 11 05:50:33 PDT 2015","2015-07-11 12:53:08 UTC","","","144","100% (4/4)","0% (0/0)","0% (0/0)","https://www.pinterest.com/karawhipple/health/","https://s-media-cache-ak0.pinimg.com/avatars/karawhipple_1330697315_30.jpg","16","https://s-media-cache-ak0.pinimg.com/236x/36/59/17/365917b9aeef1b22aaff67fba42045d6.jpg","243405554830629329","57","1","Male","38","White / Non-Hispanic","","","{}","{}","{}","Health|Infographic|Weight loss / Dieting|Food / drink","","","Artificial","","","{}","{}","{}","Food/Drink","","","Muffin Topless
Healthy Grocery List
Protein 
Carbs 
Fats 
Produce
www.muffin-topless.com","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WKGUBL7SZM7EFT88BREWSHRTPUL4X","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3LO69W1SU3DQDFKMTEYHU1AEUNUGLE","A3RUBZV5K0TL2J","Submitted","Fri Jul 10 12:26:40 PDT 2015","Fri Jul 10 12:28:26 PDT 2015","Mon Jul 13 12:28:26 PDT 2015","","","","106","100% (61/61)","0% (0/0)","0% (0/0)","https://www.pinterest.com/artchic07/health/","https://s-media-cache-ak0.pinimg.com/avatars/artchic07_1331347032_30.jpg","18","https://s-media-cache-ak0.pinimg.com/236x/4e/f8/27/4ef827494b9e6d03d4cd0e7b203c5a07.jpg","541135711448940594","65","1","Female","52","White / Non-Hispanic","","","{}","{}","{}","Health|Physical fitness / Sport|Mental health|Emotional wellbeing","","","Don't know","","","painting","{}","{}","Nature Scene|Other","","","LIVE IN THE SUNSHINE SWIM THE SEA DRINK THE WILD AIR","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Y3CZJSZ9KT0DWSLR07KNWW4ZDF5RD","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3HQUKB7LNFE2RFW7MZ11N9T8S65HHE","A3RUBZV5K0TL2J","Approved","Fri Jul 10 13:42:35 PDT 2015","Fri Jul 10 13:44:43 PDT 2015","Mon Jul 13 13:44:43 PDT 2015","2015-07-13 20:48:23 UTC","","","128","100% (61/61)","0% (0/0)","0% (0/0)","https://www.pinterest.com/firstly/health/","https://s-media-cache-ak0.pinimg.com/avatars/firstly-1382587094_30.jpg","13","https://s-media-cache-ak0.pinimg.com/236x/6c/91/92/6c91927a6105cb56096f396838433a7b.jpg","24206916723549405","43","1","Female","52","White / Non-Hispanic","","","{}","{}","{}","Health|Weight loss / Dieting|Food / drink|Emotional wellbeing","","","Don't know","","","{}","{}","{}","Food/Drink","","","3,500 CALORIES = 1 POUND OF FAT BURN 500 MORE CALORIES A DAY THAN YOU CONSUME, LOSE A POUND A WEEK FIT HAPPENS","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329E6HTMSW2BCDSMNXAU7NC6QPU3KS","3NWM3X0LA7M8TT5ZD6R7V0G3FL6XPA","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.10","Tue Jul 07 12:06:46 PDT 2015","1","BatchId:2008817;","86400","259200","Fri Aug 07 12:06:46 PDT 2015","","","3ATPCQ38J8A93NEIQTVXSN175NYAYX","A2MW2KLUNJ5SF8","Approved","Tue Jul 07 12:13:21 PDT 2015","Tue Jul 07 12:14:24 PDT 2015","Fri Jul 10 12:14:24 PDT 2015","2015-07-10 19:18:31 UTC","","","63","100% (1/1)","0% (0/0)","0% (0/0)","https://www.pinterest.com/meekba/health/","https://s-media-cache-ak0.pinimg.com/avatars/meekba_1351478703_30.jpg","30","https://s-media-cache-ak0.pinimg.com/236x/86/8d/4b/868d4b0580468205098907453e52638d.jpg","28288303881101258","107","1","Male","39","White / Non-Hispanic","","","{}","{}","{}","Medicine","","","Indoors","","","cleaning supplies","{}","{}","Other","","","{}","{}","{}","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
